Mun doalan dán sártni dárogillii - dál han buohkat dihtet ahte mun máhtán sámegiela , ja mu sárdni lea sámegiela máidnun maid hálidan ahte dážat ge galget 	áddet 	. ¶
Paadar Leivo maid rámiida go Skåden lea geavahan iežas Skánitsuopmana mii ii leat nu álki 	áddet 	dávimus davvisámegielagiidda . ¶
Gielas leat máŋgga sajis seammalágan iešvuođat ja dat lea anáraččaide álkit 	áddet 	go davvisámegiella . ¶
Dáppe ge go galgat vuordit lagabui 20 jagi ovdal go Ap ja Sp galget morihit , ja 	áddet 	ahte dát vuohki ii suodjal sámemánáid vuoigatvuođaid . ¶
Digitálá govvideapmi attii sutnje dakkár vejolašvuođaid maid son álggos ii obba nagodan ge 	áddet 	. ¶
Gula dárkilit maid nubbi dadjá ja geahččal 	áddet 	nuppi dovdduid go vástida . ¶
Nils Henrik Sarai ii leat váttis 	áddet 	ahte sáhttá šaddat ollusiidda váttis jáhkkit ahte ráfaiduhtton návddit borret ná ollu bohccuid . ¶
Dát leat nu stuorra erohus ahte lea váttis dán 	áddet 	ahte ná galgá leat . ¶
Dattege lohkaba 	áddet 	jos muhton hárdašuvvá , go leaba gohčodan lávlaga Sámi álbmotbeaivve lávllan . ¶
Bargiidbellodaga sámediggejoavkku jođiheaddji Egil Olli lohká iežas bures 	áddet 	boazodoalu heađi dán áššis mainna leat ollu jagiid rahčan . ¶
Sámedikki Bargiidbellodaga jođiheaddjis Egil Ollis ii leat makkár ge váttisvuohta 	áddet 	NBR gáibádusa áššis . ¶
Divahis boaldámuš lea deaŧalaš oassi vuođđoealáhusaid rámmaeavttuin Norggas , ja danne lea váttis 	áddet 	ahte ii gávdno vástesaš ortnet boazodolliide , dadjá Keskitalo preassadieđáhusastis . ¶
Danne son ii oba sáhte ge 	áddet 	mot Sámediggi lea dan bargui vuoruhan guokte norgalaš boanddaid servviid fárrui , muhto álfárot garván sin orgánisašuvnna . ¶
Dál maŋit áiggis ii sáhte dan 	áddet 	eará bággonjuovvamin , man birra ii hupmo almmolašlanjain . ¶
Muhto dan maid Norgga Guolástuslihttu ieža eai hálit 	áddet 	, lea ahte njuolggadusat hehttejit vuotnaguolásteddjiid njulgestaga ávkkástallamis reabbaressursaid . ¶
Kárášjoga sátnejođiheaddji Kjell Sæther ii loga 	áddet 	manne lea dárbu čavget meahccejohtolatlága . ¶
- Dan ii galggá váttis 	áddet 	ahte šaddá heajos dássedeaddu ealgahivvodagas go buot stuorra álddut ja sarvat báhcet eallit maŋŋel bivddu , ja njuvvet dušše nuorra elliid , fuomášuhttá Terje Tretnes . ¶
- Son lei hui dehálaš dán barggus go oaččui dážaid 	áddet 	sámi duoji ja dáidaga oktavuođa . ¶
SDS jođiheaddji Hanne Grete Einarsen ii loga 	áddet 	go muhton mieldelahtu t moitet go sámegiella ii vuoruhuvvo searvvis . ¶
- Ádden gal veahá juo , muhto in nagot 	áddet 	visot maid olbmot hállet , go sii hállet nu johtilit , dadjá Mia ja lohká leat dehálaš váldit vára sámegielas . ¶
Ja don it dárbbaš eisege leat Unjárgalaš dán revya 	áddet 	. ¶
Davvesiidda leansmánni Lea Johnsen ii beroš boazodolliid moaitagiin , iige loga NRK Sámi Radios 	áddet 	boazodolliid moaitagiid . ¶
Edgar maid ii loga 	áddet 	guolástanministtára ja mearrasápmelačča Helga Pedersen čuoččuhusaid gos ministtár lohká ahte fatnasat vuollil 11 mehtera ožžot bivdit friddja mearas¶
Sámi Radio berre 	áddet 	ahte das lea hui stuorra fápmu . ¶
Lean áibbas vissis ahte jus livččiimet beassan álggahit sámeskuvlla , sámi geađgejulggiin , de livččii álkit ákkastallat ja oažžut eiseválddiid 	áddet 	ahte go sámegiella lea váldogiellan dán skuvllas , de fertejit dan doahttalit , Vuođđolága §110 a olis , go Norggas leat guokte almmolaš giela . ¶
Sámegiella rabai munnje uvssaid 	áddet 	sámi eallima ain buorebut , Beahkká iktá . ¶
SFS lea erenoamážit rahčan Sámedikki ektui oažžun dihtii min eiseváldiid 	áddet 	man dehálaš lea servodahkii ahte gávdno buorre áššeprosa . ¶
SFS lea erenoamážit rahčan Sámedikki ektui oažžun dihtii min eiseváldiid 	áddet 	man dehálaš lea servodahkii ahte gávdno buorre áššeprosa . ¶
Mo sáhttá girku ain otne jagi 2007s joatkit dáruiduhttima , dan in nagot 	áddet 	, jearrá Ebba Joks . ¶
Nils Mikkel Somby dadjá ealáhusa bures 	áddet 	ahte dál ii leat sáhka vuos eará kártet , muhto dat dagaha stuorra áitaga ahte ruvkedoaibma sáhttá dan olis šaddat . ¶
Mun sáhtán 	áddet 	daid olmmošlaš beliid áššis , go leat ádjánan guhká čoavdit ášši . ¶
Steinar Pedersen lohká iežas bures 	áddet 	Norgga boazosápmelaččaid balu , go dát han čuohcá njulgestaga sidjiide :¶
Anders Evdard Eriksen dieđus lohká 	áddet 	, ahte ii leat vuogas guođđit biilla vázziolbmuid ovdii . ¶
Sveinung Rundberg ii loga árvvoštallan ovdagihtii bággovuojeheami , muhto lohká 	áddet 	bures ahte dát guovlu lea dálveorohateatnamat maid ii galggaše geasset čilvet . ¶
Danne gielda galggašii dál 	áddet 	, man stuorra árvu lea sáme beaiveruovttus ja bajásgeassimis . ¶
II ÁDDE : Sámiid Duodji searvvi jođiheaddji Karl Fredrik Teigen ii loga sáhttit 	áddet 	ahte smávva duodje organisašuvdna Duojáriid Ealáhussearvvis lea nu ollu váldi . ¶
	Áddet 	bures Sámedikki go doppe lohket sii eai sáhte šiehtadit guvttiin servvin , ja sámedikki bealis čujuhit sin njuolggadusaide . ¶
Dat bealli ii leat váttis 	áddet 	, go olli finnmárkkulaččaide dáidá leat dehálaš oassi loaktimis dáppe skuhterat ja njealljejuvllagat . ¶
- Áššáskuhttin eiseváldi livčče berren 	áddet 	dán áššis lei almmái bártidan , iige loktet ášši diggái , lohká Trond Biti NRK Sáme Radioi . ¶
Son lohká 	áddet 	ahte dákkár vearu bijašii jus gielddas livčče stuorra inudustriija fitnodagat , muhto eai leat eará smávva fitnodagat ja priváhta olbmuin dálut . ¶
Váttis lei 	áddet 	maid dát mearkkašii . ¶
Ii lean nu álki 	áddet 	maid sii dainna oaivvildedje . ¶
Maiddái ođđa várrepresideanta Marianne Balto ii lohkan áibbas vel 	áddet 	ahte son lea várrepresideanta ja Bargiidbellodat lea oposišuvnnas . ¶
Dan dieđus ii leat váttis 	áddet 	ahte NSR lei dárbu válgaortnet áššis čájehit fámu oposišuvnnas dan vuosttaš áššis máid dievasčoahkkin meannudii mannan vahkus . ¶
Son lohká dát bargu easkka álgun 	áddet 	ovttaskas olbmuid náhkegárvenbargguid davvieuroasiahtalaš guovlluin ja álgu áddegoahttit mii stivre iešguđet náhkiid dili . ¶
- Danin lea midjiide váttis 	áddet 	ahte kárášjohkalaččat dárbbašit earálágan márkanisttima . ¶
Utsi maid ii loga 	áddet 	go teáhter lea árvvoštallan « Gođus , Vekselsang » bihtá menddo váttisin kárášjohkalaččaide . ¶
BISSEVAŠ OVDÁNEAMI BIRRA MUHTIN JURDAGAT Mus lea leamašan vejolašvuohta čuovvut sámeguovllu ja sámiide guoski dutkama badjel 40-jagi áigodaga áigge , inge sáhte 	áddet 	ja dohkkehit buot dan mii lea dutkojuvvon Sámi guovllus . ¶
Máilmmiviidosaš birasváttisvuoðat dego eanavuoðu ja čáziid suvrun ja áibmogearddis dáhpáhuvvan nuppástusat galggašedje boktit olbmuid 	áddet 	ahte ná ii sáhte guhká joatkit . ¶
Dáid beivviid lea beakkehan ahte láttán boazoeaiggádat Avvila bálgosis leat njulgestaga ráhkadan eanetlogu fámuin dakkár mearrádusa máid ii sáhte 	áddet 	eará bággonjuovvamin ja loahpaheapmi sámi boazodollui Njellimas . ¶
Lea olbmuid umáhttuvuohta mii lea hehtten sin 	áddet 	Jåks dáidaga , dadjá Thørring . ¶
Ovdamearkka dihtii leat iežamet váhnemat geavahan dáid máidnasiid bajásgeassin oktavuođas oažžut mánáid 	áddet 	mii lea bahás dahje buorre vuohki láhttet . ¶
Sæther ii loga dan ge 	áddet 	go lágideaddjit čuoččuhit su badjilgeahččat Kárášjoga álbmoga . ¶
Zahl Jonassen ii loga iežas 	áddet 	Guovdageainnu sátnejođiheaddji Klemet Erland Hætta moaitagiid go čuoččuha sin leat háhkamin alcceseaset ávkki dáinna čájálmasain . ¶
Maiddái dan lea álki 	áddet 	, dasgo dalle han sii besse eret olggušteamis ja beaivválaš vealahamis . ¶
Ovddit Sámedikki presideanta Aili Keskitalo ii loga 	áddet 	Stuorredikki áirasa Lene Jensena moaitagiid ja lohká sis leat leamašan buorit dárkkisteamit das gosa ja masa juolluduvvon oahpponeavvomiljovnnat leat geavahuvvon . ¶
Keskitalo gii dál lea NSR:a parlamentáralaš jođiheaddji ii ge loga 	áddet 	go Jensen evttoha sirdit oahpponeavvohálddašeami departementii ja direktorahtii . ¶
Sámegieltiimmuin lávii áhčči ovtto hállat muhtun hávdáduvvon beatnagiid birra , ja sárggui vel távvalii skoviid maid mii galggašeimmet dalle vissa 	áddet 	. ¶
Son dadjá das earrret eará : - Mun lean hirpmástuvvon Härkönen cealkamušaide sárdnestuolus , ja in ge sáhte 	áddet 	ahte čoahkkinjođiheaddji , su bellodatusttit Jarle Jonassen , ii časkán beavdái dakkaraš sátnegeavaheapmái . ¶
- Mun in sáhte 	áddet 	ahte almmolaš organisašuvnnas SVL:s galgá leat lohpi ovddidit rasisma , lohká Johnsen . ¶
- Joavkku lahtut šlundo issorasat ja mun maid in sáhte 	áddet 	manin SVL ná sáhttá fillet mánáid . ¶
Sámedikki presideanta lohká dieđus 	áddet 	ahte ollu áššit sártnis eai lean apmasat sidjiide geat leat Sámedikkis , muhto ollusat Norggas eai dieđe máid Sámediggi lea bargan . ¶
Danne ii galggašii stuorra servodahkii váttis 	áddet 	makkár stuorra gollu dat lea ealáhussii masa ráđđehus dál ferte váldit ovddasvástádusa . ¶
Sjåstad lohká 	áddet 	ahte Egil Olli ja Sámediggi eai sáhte almmuhit ráđđádallandieđuid go áššit leat áitto álggahuvvon . ¶
Dan ii leat vejolaš 	áddet 	boastut . ¶
Sámi ohppiin lea leamaš sámegiella vuosttaš luohká rájes , ja eai mis gal leat váttisvuođat lohkat ja 	áddet 	sámi oahppogirjjiid . ¶
	Science texts – ¶
njuolggadusat , maid ferte máhttit ja maid sáhttá 	áddet 	dušše kultuvrra vuođul . ¶
Ulla Pirttijärvi-Länsman mielas dán duogáža vuostá fertet 	áddet 	risttalaš¶
Nubbi lávki lei dat , ahte háliidin oažžut earáid 	áddet 	min , min bákčasiid : dat , geat ledje¶
Go sis ledje persovnnalaš bargovásáhusat , de sáhtte 	áddet 	maiddái ollesolbmuid ságastallama ja máinnasteami ja maiddái ieža oassálastit . ¶
Lea dehálaš diehtit ja 	áddet 	mo máhttofievrrideapmi dáhpáhuvvá boazodoalus ja mo dat spiehkasta eará máhttofievrrideamis . ¶
Jus galgá 	áddet 	sihke kultuvrralaš rievdama ja bisuheami , de ii sáhte daid njulgestaga laktit struktuvrralaš rievdamiidda , go kultuvra ii dárbbaš rievdat seamma jo¶
đahallat objeaktan jus dan galgá 	áddet 	. ¶
ovdal go sáhttá diehtit ja 	áddet 	mo lea omd. johtit heajos siivun . ¶
Gulahallama oktavuođas leage dehálaš 	áddet 	mas lea sáhka ,¶
Son oaivvilda ahte mii fertet 	áddet 	árbevieru dakkárin mii lea vuo¶
doalus ja buohtastahttá dan otná diliin , de sáhttá buorebut 	áddet 	mii odne gáibiduvvo máhtuid seailluheapmái . ¶
Boazodoallomáhttu lea árbevirolaš máhttu ja nu sáhttá diehtit ja 	áddet 	daid iešvuo¶
Ovdamearkkaid bokte boahtá ovdan , mo dálkkodanriekkis veahkeha doahpagastit , čorget , ođđasit 	áddet 	ja buoridit koloniserema váikkuhusaid ja soardimiid . ¶
Oassálasti akšuvdnadutkanmetoda ovdamunni lea dán oktavuođas dat , ahte dutkit ja oahpaheaddjit ovttas juogadit doahpagiid , mat veahkehit válddahallat , čilget ja 	áddet 	dan , mii dáhpáhuvvá barggu čađaheamis . ¶
Prošeavtta báikkálaš jođiheaddji Carina Sarri bijai juo álggus ovdan , man láhkai dat mo mii 	áddet 	kultuvrra ja árbevieruid , bidjá meriid virggálaš bargui . ¶
Dáid ON:a ja UNESCO cealkámušaid doarju Árktalaš Ráđđi , mii deattuha , ahte árktalaš álgoálbmogiid ja báikegottiid árbevirolaš diehtu lea seamma árvosaš go dieđalaš diehtu ja dutkan , go galgá kollektiivvalaččat 	áddet 	árktalaš guovllu birrasa . ¶
Davvi uvssas leat dieđut , teoriijat ja doahpagat doarjjan , nu ahte sáhttá oaidnit ja 	áddet 	dáhpáhusaid ođđa láhkai , áicat vealahanstruktuvrraid , oahppat analyseret , reflekteret ja sáhttit buohtastahttit dili eará álgoálbmogiid ja váldoálbmogiid diliiguin . ¶
Olmmoš ferte oahppat oaidnit girjáivuođa ja variašuvnnaid ja geahččalit 	áddet 	daid iešguđetlágan duogážiid , mat dagahit daid . ¶
Dat ii almmatge veahket min 	áddet 	daid eavttuid , maid vuođul olbmot doibmet ja ovttastallet . ¶
Dán ii galgga 	áddet 	nu , ahte dábálaš skuvlaoahpahus ii galggašii leat . ¶
Oahpaheaddjit fertejit 	áddet 	, makkár váikkuhusat leat go normatiiva jurddašeapmi beassá stivret olmmošlaš gaskavuođaid . ¶
Máŋgasat leat fuobmán , ahte sámi ja eará álgoálbmot dutkiin leat ávkkálaš doahpagat ja analysat , mat veahkehit 	áddet 	dáhpáhusaid sámi geahčastagas . ¶
Mu barggu ulbmilin lea 	áddet 	albmonemiid , mat laktásit buohcuvuhtii ja buorideapmái daid iežas¶
dutkamuš lea veahkehan mu 	áddet 	Dálvadasa vuoiŋŋalaš atmosfeara ja dan váikkuhusaid olbmuid¶
Molssaevttolaš dikšunvugiid ja modeardna dálkkasdiehtaga veardádallan veahkeha fas 	áddet 	, makkár¶
sámegiella lea mu eatnigiella lea sihkkarit veahkehan 	áddet 	dihto ivnniid maid báljes teavstta logadettiin . ¶
Materiála dieđuin sáhttá 	áddet 	nu , ahte jámežiid sáhtte boktit áibbas dábálaš olbmot . ¶
Das sáhttá 	áddet 	nu , ahte Kåven ii lean gárvvis sirdit dáidduidis Malomai ,¶
Girjji loahpa sáhttá 	áddet 	govvádussan olles sámi¶
tella ’ jurddašit ’ , ymmärtää ’ 	áddet 	’ ) . ¶
Ovtta suopmelaš informánta mielas kultuvrra ii sáhte 	áddet 	giela haga . ¶
danin go almmá giela haga ii sáhte 	áddet 	dan kultuvrrage . ¶
) na , in mun dieđe leago mus mihkkige dakkár stuorra háluid diená ahte , duođas jos deaivá 	áddet 	juoidá boastut ( ( čaibmá ) ) [ -- muhto , jos mun hálidivččen de basttášingo mun ? ¶
geavahit oppalohkái dalle , go eai hálidan earáid 	áddet 	iežaset ságaid . ¶
sámegiela gaskaneaset dalle , go eai hálidan mánáid 	áddet 	. ¶
Sáhtátgo omd. háleštit ustibiiguin , doallat sáhkavuoru luohkás , čállit essea , lohkat girjjiid , 	áddet 	go earát hállet gaskaneaset ... ¶
Soai iskaba 	áddet 	áššiid mu láhkai ja mun fas sutno láhkai . ¶
– – geavahit nu váttes giella ahte nuorat eai 	áddet 	dat . ¶
Sverre Tønnesen deattuha ahte go galgá árvvoštallat resolušuvnna , de lea dehálaš 	áddet 	maid láhkaaddi oaivvildii diliid birra Finnmárkkus ja maid son lei áigon olahit . ¶
Hermeneutihka dutki HansGeorg Gadamer oaivvilda ahte mii 	áddet 	giela go eallit dan siste ( Gadamer 1979 : 346 ) . ¶
Nu sáhttá 	áddet 	ahte báddi maid giessá birra gahpira , lea leamaš dehálaš ja dat de lea addán nama olles gahpirii , muhto dalle ii leat liidni ( blæja ) mii lea leamaš vuođđun nammadeapmái , muhto baic Čoarvegahpir leat fas dasto čadnon gahpermállii . ¶
Sáhttá 	áddet 	nu ahte gahpermálle maid Leem čilge , ovdána guovtti guvlui ; deavdda gahper ja ládjogahpermállen . ¶
Jus galgá ollásit 	áddet 	ládjogahpiriid hámiid , de ferte dárkileappot geahččat vadjan vugiid . ¶
) Su muitalusas lea váttis 	áddet 	ahte oaivvilda go mearra sápme laččaid vai siseatnansápmelaččaid . ¶
Autonomiija nappo lea ollu viidát go politihkalaš doaba , ja dan galgá 	áddet 	sihke ovttaskas olbmo ja kollektiivva dásis . ¶
Lea goit dehálaš vuolggasadji 	áddet 	veahkaválddi ruohttasiid ja eandalitge gávdnat čovdosiid veahkaválddi eastadeapmái . ¶
Dákkár čilgehusat sáhttet eambbo vahágahttit ja hehttet dan sadjái go veahkehit 	áddet 	seksuála veahkaválddi sivaid , earret eará dan dihtii go dákkár čilgehusat sáhttet almmáiolbmuid sin ovddasvástádusas . ¶
Kolonialismma birra hállan dahje dan guorahallan ii nappo oaivvil historjjá duohkái čiehkadeami dahje ovddasvástá dusa garvima , muhto buorebutge 	áddet 	ja kártet dálá servodatlaš albmanemiid duogážiid . ¶
Muhto mánát álge juo bures 	áddet 	sáme giela . ¶
Máret Ánná oaivvildage ahte mánná ferte ieš vásihit ovdal go sáhttá diehtit ja 	áddet 	mo lea omd. johtit heajos siivun . ¶
Geardduhuvvama sáhttá maid 	áddet 	joatkašuvvamin , erenoamážit jos dáhpá hus , mii geardduhuvvá bistá hui oanehis áiggi ja jos dat geardduhuvvá oanehis gaskkaiguin ja dássidit , omd. dit ’ . ¶
Muhto sámi servodat dárbbaša maid ovddidit gelbbolašvuođa geahččat ja 	áddet 	kultuvrra eanet guorahalli čalmmiiguin , áican dihte variašuvnnaid , nuppástuvvamiid , seammaláganvuođaid ja erohusaid . ¶
Kulturáddejupmi maid gáibida ahte 	áddet 	man láhkai mii ieža leat oassálastit sosiála systemas ja dainna lágiin guoddit sosiála konvenšuvnnaid , maiguin leat bajásšaddan ja maid guovdu mii eallit . ¶
Dážaide lea váttis 	áddet 	ahte sin relašuvdna vehádatálbmogiiguin lea struktuvrraide darvánan . ¶
Go dáidda dieđuide vel lasiha eará servodatlaš diskurssaid duoji birra , de leat studeanttaide áibba eará eavttut 	áddet 	dáhpáhusaid ođđa ja máŋgga geahčastagas . ¶
Muitaluvvo buvdabargi birra gean mielas lea vuotta ja boagán dušše čuolddabáddi , masa eai leat čadnon doaimmat ja meinnegat ja nuppi olbmo imaštallama mo bat nie sáhttá 	áddet 	čuolddabáttiid . ¶
Rituálaid sáhttá maiddái 	áddet 	meanutdoaban . ¶
Dábálaččat leat hárjánan 	áddet 	rituálaid sirdášeapmin ahko dagas dahje stáhtusis nubbái , nugo gástta , soagŋu dahje konfirmerendoalut leat . ¶
Skuvllain doaibmá fámolaš čiegusoahppoplána ja dan fertešii diehttalas čállit oidnosii ja suokkardit dan , vai sáhttit 	áddet 	fámu , mii lea čiegusoahppoplána duogážis . ¶
Skuvllas galggašii dán áddejumi vuođul 	áddet 	oahppanarena viidábut . ¶
Dat lea vejolaš maiddái sámi oahpahusas nugo ain juo Asta Balto ( 2008 ) akšuvdnadutkan lea čájehan , mas dihtomielalaččat cuvkejedje skuvla kultuvrii dábálaš vugiid 	áddet 	áiggi , báikki ja dieđu . ¶
Go dál suokkardan daid dieđuid , maid lean čohkken girjjálašvuođa oahpaheaddjin , de guorahalan sámi girjjálašvuođa oahpahusa dekoloniserenproseassan , mii lea veahkehan studeanttaid 	áddet 	buorebut iežaset duogáža , historjjá ja kultuvrra , buoridit kolonialismma dagahan čiekŋalis kultuvrralaš háviid ja seammás nannet iešdovddu . ¶
Vai ádde giela sisdoalu , ii dárbbaš 	áddet 	juohke sáni . ¶
Giela ii galgga dulkot , dasgo oahppit galget bidjat buot návccaid 	áddet 	giela . ¶
gielat luohká oahpahusa sáhttá viidát 	áddet 	giellalávgun . ¶
laš eiseválddiin lea nákca 	áddet 	sámiid dili daid čilgehusaid vuođul , maid son ovdan buktá girjjistis . ¶
von cealka giiguin su girjjis ja su breavain , de oidnen ahte su duojit , mat gávdnojit vuorkkáin , leat dehálaš reaiddut 	áddet 	Turi muitalan- ja vási han máilm mi . ¶
Son oaidná iežas rolla , sáhttá 	áddet 	ja leat áiccadeaddji , gii čatná olmmošlaš oktavuođaid , muhto ii dakkáriid mat šaddet menddo lahka . ¶
Dasa lassin son sihkkarit livččii lean dieđadáiddárin Romssa universitehtas , danin go dalle go dat virgi ásahuvvui gaskkamuttu 1990-logu , lei ágga ahte vaikko albmás gii dan vuosttasin oaččui , ii lean doallevaš akademalaš oahppu šaddat professoran , de su dáiddalaš bargu ja filosofalaš jurddašeapmi almmolašvuođas lei mielde váikkuheamen eanetlogu álbmoga buorebut 	áddet 	sápmelaš eallima ja dáidaga erenoamášvuođa . ¶
čađa váikkuhan sihke sápmelaččaid iežamet ja eará álbmogiid 	áddet 	sámi jurddašeami . ¶
